name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,hot_water_supply_temp_reset.run_measure,improved_duct_routing.run_measure,low_pressure_drop_air_filters.run_measure,lower_minimum_airflow_rates_for_vav_terminal.run_measure,model30_refrigerant_under_charge_scenario.run_measure,one_watt_standby.run_measure,pc_network_presence.run_measure,plant_shutdown.run_measure,create_doe_prototype_building.applicable,hot_water_supply_temp_reset.applicable,improved_duct_routing.applicable,low_pressure_drop_air_filters.applicable,lower_minimum_airflow_rates_for_vav_terminal.applicable,model_30_refrigerant_under_charge_scenario.applicable,one_watt_standby.applicable,pc_network_presence.applicable,plant_shutdown.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 660,e0361dab-39f7-4019-b371-f9c2afc3ae48,2015-11-14T04:35:38Z,2015-11-14T04:50:51Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,205.76011979592198,0.0,66.43918257495466,128.7553213824085,0.0,0.49071809257371524,15.204672445673207,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,995.51,2859.25,0.0,77.78640609704583
diag Autogenerated 339,e0624400-cc1d-4d59-85ca-8c2defc76043,2015-11-14T04:18:40Z,2015-11-14T04:20:47Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,274.25577269299345,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1137.41,3421.86,0.0,0.0
diag Autogenerated 550,e07b3731-6cf6-4625-8942-200effcdb8eb,2015-11-14T04:23:30Z,2015-11-14T04:31:15Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,658.3877538608532,0.0,122.09471948271043,256.4509148730442,0.0,0.0,616.7643136491001,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.56050748812943,5.177478936192904,2623.39,5934.22,0.0,413.7902160279728
diag Autogenerated 517,e0bd0d64-0b7f-407e-823a-250ef96df0be,2015-11-14T04:22:20Z,2015-11-14T04:33:35Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,197.35759493670886,0.0,17.539812168231933,234.38444262964475,0.0,0.0,1135.4358922008983,0.0,116.54757043691302,18.387096774193548,283.9679461004492,16.848203348305432,4.5850347080441,2042.67,4029.02,0.0,17.612290730910576
diag Autogenerated 28,e19ab258-78fd-4d28-805e-3b275bad1494,2015-11-14T04:10:29Z,2015-11-14T04:16:00Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,215.9797726670529,0.0,25.745239196595247,201.1221439296295,10.927280702148332,0.0,416.315248193507,0.0,195.80184039987606,0.0,199.9851797960201,35.79827756295967,0.0,1366.2,3325.17,0.0,64.5247729439961
diag Autogenerated 727,e1f2ab7b-8a85-4d43-8313-508b1110a20e,2015-11-14T04:39:10Z,2015-11-14T04:51:15Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,71.89624948658958,0.0,17.6693717467229,83.08255639461059,0.0,53.79467341728656,29.28251397952801,0.0,100.98547954546065,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,733.95,1692.5,0.0,160.9598694259736
diag Autogenerated 121,e2f37041-c83c-49e7-9ef7-f7aab75bb0e0,2015-11-14T04:10:25Z,2015-11-14T04:12:32Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,103.23577744737459,0.0,85.10055559902965,140.79740198763596,0.0,0.0,7.277564754675639,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,739.24,2278.54,0.0,22.791298223648173
diag Autogenerated 690,e3f29d91-6e7d-4dc9-83b6-47c0ee236da3,2015-11-14T04:36:53Z,2015-11-14T04:52:42Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,170.76736674094892,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,987.08,2813.08,0.0,84.99793847811625
diag Autogenerated 481,e4317e78-0e91-4967-9aba-dc02fc86c185,2015-11-14T04:22:04Z,2015-11-14T04:36:30Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,130.28787260106165,0.0,5.948856676194365,88.33554512045733,0.0,0.0,59.368619844834626,0.0,123.86075949367088,28.3008370763577,107.22080440996325,3.8587178440179666,5.321049407921601,640.97,1695.8,8.10483870967742,72.74959167006942
diag Autogenerated 317,e54901f6-2556-43ac-9464-b87952109ca5,2015-11-14T04:18:07Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,103.20160411385355,0.0,21.450406347409473,126.58489539740557,0.0,200.32555964345,2.757823366832658,0.0,154.9017600693671,0.0,78.1624145205221,0.030107241995989718,0.0,703.48,2188.72,0.0,16.059202880660916
diag Autogenerated 713,e57d6674-0568-436b-a93a-9e0f2b6ce4a0,2015-11-14T04:37:55Z,2015-11-14T04:50:38Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,110.8466404781719,0.0,66.44677099906663,116.5834891068172,0.0,9.814361851474304,57.97050126600209,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,962.3,2619.66,0.0,99.55506539956848
diag Autogenerated 678,e5d12885-890a-4db8-a778-bb17c187f567,2015-11-14T04:36:36Z,2015-11-14T04:51:04Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,163.86695974846904,0.0,66.48471311962645,56.79935447805554,0.0,1.8692818062472967,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,875.09,2494.54,0.0,85.00046795282024
diag Autogenerated 756,e5ddf295-4dc8-40f4-8ff4-5cc6b47f8b41,2015-11-14T04:42:27Z,2015-11-14T04:52:30Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,66.07088687790093,0.0,17.64789575553879,83.85032307944238,0.0,80.90811228721991,38.85275255094508,0.0,158.59214139792596,113.12478356227635,102.55859589969639,0.06979697134834326,0.0,834.27,1966.05,0.0,172.59448764996282
diag Autogenerated 535,e5e54117-f68b-46e0-98f7-b347be27c767,2015-11-14T04:22:50Z,2015-11-14T04:36:44Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,87.14628419763169,0.0,5.995814618211515,80.98254389546754,0.0,0.0,249.4502858309514,0.0,123.86075949367088,28.3008370763577,104.13740302164149,3.8964883625969784,4.67690894242548,782.31,1734.27,8.10483870967742,79.08891384238464
diag Autogenerated 160,e5f0ee9d-32c6-4d4d-bf13-7be166a44bd1,2015-11-14T04:15:01Z,2015-11-14T04:18:03Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,53.27099147038109,0.0,24.29767587448157,134.22411769309022,0.0,2.54323499491353,0.21519680726191406,0.0,66.94577040457,0.0,111.35456608498318,0.0,0.0,428.05,1355.19,35.23358635260975,0.0
diag Autogenerated 744,e5f732fe-7127-4b62-a983-93050a08e55a,2015-11-14T04:40:04Z,2015-11-14T04:52:21Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,97.9817321336878,0.0,66.36582780853901,113.67712267193473,0.0,26.144650540422273,91.91858126822802,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,1006.52,2668.59,0.0,109.34666197870689
diag Autogenerated 136,e6332f5e-3ebb-42a6-8efd-9a658e46cc36,2015-11-14T04:12:42Z,2015-11-14T04:14:53Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,146.0599420924955,0.0,85.08099225291494,344.66703184912745,0.0,0.0,16.6875342358557,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,995.89,3070.54,0.0,23.358635260975035
diag Autogenerated 701,e692943d-6793-4d03-94a8-f6378fafb12e,2015-11-14T04:37:22Z,2015-11-14T04:50:25Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,95.160116936772,0.0,17.68010974231495,95.77486718441702,0.0,11.924544104974645,7.481698428762795,0.0,100.98547954546065,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,688.96,1631.44,0.0,143.6797500194626
diag Autogenerated 265,e6abe61d-6d3b-44d8-8e31-d5c707aea93a,2015-11-14T04:17:00Z,2015-11-14T04:21:57Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,139.73975300018668,0.0,21.26574859650074,115.34084408663661,0.0,136.4600707720902,0.0,0.0,154.9017600693671,0.0,79.041545986805,0.030107241995989718,0.0,660.55,2063.28,0.0,13.767038190032899
diag Autogenerated 240,e6f10cac-ca69-45f7-b78a-b2fa3e1d3e30,2015-11-14T04:16:48Z,2015-11-14T04:21:00Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,254.31386599065874,0.0,21.16338397371437,133.34296765077207,0.0,218.21327568800066,0.0,0.0,154.9017600693671,0.0,93.17187823025618,0.030107241995989718,0.0,888.24,2785.76,0.0,13.102671716654726
diag Autogenerated 427,e70c8a21-41e4-4911-9957-b4d0a178c5bc,2015-11-14T04:21:13Z,2015-11-14T04:23:32Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,46.512844432626125,0.0,27.258183339944814,106.98826062886064,0.0,0.0,274.8268301082394,0.0,86.14684458083951,0.0,169.26839262594868,0.0,0.0,736.57,1706.99,0.0,25.571166395668683
diag Autogenerated 310,e76dea54-7fe5-4ed4-92cd-39475273013f,2015-11-14T04:18:01Z,2015-11-14T04:22:12Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,121.55497883460889,0.0,56.15602777092002,121.09734875626984,0.0,389.7663477306165,0.2850152242287027,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1092.87,3438.5,0.0,10.56964909005879
diag Autogenerated 520,e7ab183a-e0b1-4971-aa7d-cdb4808cb9d4,2015-11-14T04:22:27Z,2015-11-14T04:33:40Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,205.85494079216008,0.0,17.539812168231933,293.21661902817476,0.0,0.0,1147.628623928134,0.0,84.39771335238873,18.387096774193548,283.9679461004492,17.383115557370356,4.5891180073499385,2090.58,4155.36,0.0,17.612801143323807
diag Autogenerated 695,e7f56a47-3918-4b73-b7c1-6b7db2939cb5,2015-11-14T04:37:08Z,2015-11-14T04:53:15Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,105.3075227712619,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.73,1838.38,0.0,143.6797500194626
diag Autogenerated 445,e824bed5-6146-4ed1-9ea4-d50b6dd37ee9,2015-11-14T04:21:25Z,2015-11-14T04:30:35Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,510.5599224173132,0.0,17.560228664761127,199.90353205389954,0.0,0.0,454.4615149040425,0.0,116.54757043691302,18.387096774193548,214.5983054307881,29.57635769701919,5.749795835034708,1579.21,3991.69,0.0,11.860963658636178
diag Autogenerated 289,e839ed8d-559e-427d-80c0-d1d099e6dccb,2015-11-14T04:17:15Z,2015-11-14T04:21:10Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,118.5864047738043,0.0,21.31592733316072,123.78692904124492,0.0,181.48846190129242,0.32515821355668895,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,694.66,2167.78,0.0,15.129892677718033
diag Autogenerated 254,e83a8222-2671-46ff-9ab6-9ba8876725f4,2015-11-14T04:16:52Z,2015-11-14T04:21:57Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,226.44459564970427,0.0,56.206206507580006,165.1081151060076,0.0,271.52517266503287,0.0,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1121.75,3533.78,0.0,9.028158299864117
diag Autogenerated 436,e83d1927-5167-44f5-b0d7-323081b863b4,2015-11-14T04:21:17Z,2015-11-14T04:30:46Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,568.761229073091,0.0,17.560228664761127,251.83033891384238,0.0,0.0,605.9907104940792,0.0,116.54757043691302,18.387096774193548,283.9679461004492,34.92956308697428,5.774295630869743,1915.61,4741.45,0.0,11.860963658636178
diag Autogenerated 68,e86d07cf-e235-4535-833b-bd8803493752,2015-11-14T04:10:23Z,2015-11-14T04:16:55Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,true,,false,false,false,220.6578673576774,0.0,25.73101778873575,146.70879197373682,12.502114498800163,0.0,419.26881005737965,0.0,195.80184039987606,0.0,133.32345319734674,42.26826964388098,0.0,1274.7,3000.25,0.0,78.43854929663911
diag Autogenerated 214,e9302254-032f-44b8-8952-08fe09837d08,2015-11-14T04:16:36Z,2015-11-14T04:18:48Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,31.125283668518662,0.0,24.493309335628766,117.88872368729947,0.0,30.577509977306516,21.578370764535563,0.0,66.94577040457,0.0,105.73988575005869,0.0,0.0,433.56,1328.11,35.23358635260975,0.0
diag Autogenerated 363,e94583f5-a974-4058-b0f5-40c26f6bd607,2015-11-14T04:20:05Z,2015-11-14T04:22:00Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,131.330127855832,0.0,68.50945296186994,176.37827540660598,0.0,1.1551924812226733,114.92203540555975,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1009.12,2956.49,0.0,0.0
diag Autogenerated 349,e975e4ab-9440-47e4-8581-b0b840ba49a3,2015-11-14T04:19:55Z,2015-11-14T04:21:18Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,109.79995553598752,0.0,26.892009119481777,139.76085336030238,0.0,0.0,34.53371636319252,0.0,63.93227520608198,0.0,175.4759175061792,0.0,0.0,581.52,1716.47,0.0,25.571166395668683
diag Autogenerated 571,e9d0048f-43d2-4a6c-889c-e3e0c3d33e87,2015-11-14T04:30:45Z,2015-11-14T04:36:33Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,410.74578084826385,0.0,122.084142406232,248.6661865849176,0.0,0.0,644.7865149326284,0.0,172.14897107081438,109.17482056430465,199.03061094075161,56.54328800762254,4.701510494663424,2431.57,5164.42,0.0,463.68669289194014
diag Autogenerated 269,ea60e7bb-cbee-4e83-9b93-c9dc45340c50,2015-11-14T04:17:02Z,2015-11-14T04:21:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,144.627161950869,0.0,21.26574859650074,140.2375260678537,0.0,162.5309351911509,0.0,0.0,119.56187941447436,0.0,79.041545986805,0.030107241995989718,0.0,681.06,2128.25,0.0,13.767038190032899
diag Autogenerated 309,ea7d7de3-70b6-4688-acac-cf74fe445176,2015-11-14T04:18:00Z,2015-11-14T04:21:58Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,123.69460016579056,0.0,56.15602777092002,132.78096580018024,0.0,389.68204745302774,0.24286508543431706,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,1106.56,3481.96,0.0,10.56964909005879
diag Autogenerated 537,eafb01df-12db-4e4e-a58c-d3815950d81d,2015-11-14T04:22:50Z,2015-11-14T04:36:28Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,92.73070641077992,0.0,5.995814618211515,101.33523887300939,0.0,0.0,255.36341363821967,0.0,123.86075949367088,28.3008370763577,104.81114740710494,4.002654144548796,4.67690894242548,814.25,1823.11,8.10483870967742,79.09044507962433
diag Autogenerated 488,eb0f5e32-51a8-49fd-b3d3-3bd1991097fc,2015-11-14T04:22:05Z,2015-11-14T04:34:49Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,DOE Ref Pre-1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,389.0649244589628,0.0,17.53828093099224,324.2573499387505,0.0,0.0,1031.6573091057573,0.0,116.54757043691302,18.387096774193548,283.9679461004492,36.207635769701916,4.841261739485504,2238.34,4868.53,0.0,15.874846876276031
diag Autogenerated 16,ec0b72f7-f866-4286-a48a-b1619a5f9e5c,2015-11-14T04:10:29Z,2015-11-14T04:15:36Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,false,false,false,false,,true,false,false,267.61695610974135,0.0,25.72802380813375,127.82575631692482,25.105275842917816,0.0,334.6881095557382,0.0,121.73225729670499,0.0,133.32345319734674,40.65152011880115,0.0,1134.3,2775.13,0.0,57.629635617590836
diag Autogenerated 634,ec67dde9-aba6-4a1c-8a22-f4c5b2d5ed3f,2015-11-14T04:34:11Z,2015-11-14T04:39:54Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,true,false,false,true,false,,false,false,false,300.01172292643025,0.0,122.04888548463722,211.0567468967298,0.0,0.0,899.7037537162998,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.26319997108932,3.9910835245286806,2695.39,5118.04,0.0,632.1495528100206
diag Autogenerated 506,ec6ad3a0-2f1f-4fdf-baff-ab7e0a180970,2015-11-14T04:22:17Z,2015-11-14T04:35:58Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,true,false,false,false,,false,false,false,110.87484687627602,0.0,5.9611065741118825,97.53521845651287,0.0,0.0,163.66833401388322,0.0,123.86075949367088,28.3008370763577,105.48285014291548,4.21243364638628,4.886688444262965,737.22,1775.32,8.10483870967742,76.6103511637403
diag Autogenerated 693,ec9d553c-d46a-4bdc-b1e8-6a132cefb226,2015-11-14T04:37:07Z,2015-11-14T04:53:01Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,true,false,false,false,false,,false,false,false,151.94807494327654,0.0,66.48471311962645,145.84951143196093,0.0,0.5590139095813973,17.34966699465522,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10370846286351713,0.0,968.27,2753.49,0.0,84.99793847811625
diag Autogenerated 398,ecaba54c-193a-4526-99fd-ac2706ccf837,2015-11-14T04:20:29Z,2015-11-14T04:21:54Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,63.67072219146553,0.0,27.083814663533847,138.00844816237213,0.0,0.0,160.24045440477073,0.0,86.14684458083951,0.0,163.40088666471956,0.0,0.0,664.12,1716.22,0.0,25.571166395668683
diag Autogenerated 222,ed18b124-72a4-4739-b161-51fd8fb86cce,2015-11-14T04:16:45Z,2015-11-14T04:20:07Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,195.78538755045474,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,777.14,2430.93,0.0,8.570528221525073
diag Autogenerated 260,ed222406-3c26-4d06-9b61-601317d58dd4,2015-11-14T04:16:59Z,2015-11-14T04:22:12Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,223.22713505506616,0.0,56.206206507580006,165.85276755804176,0.0,317.8120465096675,0.0,0.0,149.56073533927852,0.0,178.81293166258214,0.05419303559278149,0.0,1100.55,3466.65,0.0,9.028158299864117
diag Autogenerated 323,ed30e447-c2af-4ec3-a473-657fa1e58852,2015-11-14T04:18:07Z,2015-11-14T04:22:02Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,true,false,false,false,false,,false,true,false,102.20806512798589,0.0,21.450406347409473,126.8016675397767,0.0,227.48229192383272,2.8059949540262417,0.0,119.56187941447436,0.0,78.1624145205221,0.030107241995989718,0.0,694.57,2160.39,0.0,16.059202880660916
diag Autogenerated 12,ed8e4ea2-571f-416c-8a53-9138fd23e571,2015-11-14T04:10:29Z,2015-11-14T04:15:43Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,true,false,false,,false,false,false,264.13944764051877,0.0,25.72802380813375,114.60658346394574,24.917403560142336,0.0,273.0862101744443,0.0,195.80184039987606,0.0,133.32345319734674,39.82218749204724,0.0,1129.05,2886.83,0.0,57.62888712244034
diag Autogenerated 406,eddffe60-a0cc-49fa-87d3-52d80471dcbb,2015-11-14T04:20:52Z,2015-11-14T04:22:32Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,70.84599322577692,0.0,68.4484239251261,208.94598494326482,0.0,5.558001560599655,669.2226208483909,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1539.85,3482.71,0.0,0.0
diag Autogenerated 371,ee478d83-3b12-4f88-8a43-e25d9023d79d,2015-11-14T04:20:13Z,2015-11-14T04:23:24Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,96.85308131247304,0.0,27.022785626790007,162.5508393672161,0.0,0.0,33.7752126208048,0.0,86.14684458083951,0.0,187.14554117498335,0.0,0.0,619.06,1836.94,0.0,25.571166395668683
diag Autogenerated 82,eecb2688-3474-4383-907c-84a7e2619193,2015-11-14T04:10:23Z,2015-11-14T04:16:39Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,130.48815356725305,0.0,25.699580992414752,165.16443689961332,10.301538756330398,0.0,568.2904520461612,0.0,195.80184039987606,0.0,199.9851797960201,25.011713949105324,0.0,1408.55,3094.22,0.0,87.8037206196941
diag Autogenerated 221,eef261f2-05ee-47a1-b000-7ab73ec2dd82,2015-11-14T04:16:45Z,2015-11-14T04:19:57Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,true,false,false,false,false,,false,false,false,174.2085307866621,0.0,56.2222637033112,117.16132865266079,0.0,0.0,5.967255363605162,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,755.57,2362.6,0.0,8.570528221525073
