name,_id,run_start_time,run_end_time,status,status_message,create_doe_prototype_building.building_type,create_doe_prototype_building.climate_zone,create_doe_prototype_building.template,add_chilled_water_pump_differential_pressure_reset_controls.run_measure,add_cooling_tower_controls.run_measure,add_daylight_sensors.run_measure,add_demand_control_ventilation.run_measure,add_demand_control_ventilation_metal_oxide.run_measure,add_eifs_wall_insulation.run_measure,add_energy_recovery_ventilator.run_measure,add_hot_water_pump_differential_pressure_reset_controls.run_measure,adjust_lighting_for_occupant_sensors.run_measure,advanced_power_strips.run_measure,brushless_dc_compressor_motors.run_measure,add_chilled_water_pump_differential_pressure_reset_controls.applicable,add_cooling_tower_controls.applicable,add_daylight_sensors.applicable,add_demand_control_ventilation.applicable,add_demand_control_ventilation_metal_oxide.applicable,add_eifs_wall_insulation.applicable,add_energy_recovery_ventilator.applicable,add_hot_water_pump_differential_pressure_reset_controls.applicable,adjust_lighting_for_occupant_sensors.applicable,advanced_power_strips.applicable,brushless_dc_compressor_motors.applicable,create_doe_prototype_building.applicable,standard_report_legacy.cooling_electricity,standard_report_legacy.exterior_equipment_electricity,standard_report_legacy.exterior_lighting_electricity,standard_report_legacy.fans_electricity,standard_report_legacy.heat_rejection_electricity,standard_report_legacy.heating_electricity,standard_report_legacy.heating_natural_gas,standard_report_legacy.humidification_electricity,standard_report_legacy.interior_equipment_electricity,standard_report_legacy.interior_equipment_natural_gas,standard_report_legacy.interior_lighting_electricity,standard_report_legacy.pumps_electricity,standard_report_legacy.refrigeration_electricity,standard_report_legacy.total_energy,standard_report_legacy.total_source_energy,standard_report_legacy.water_systems_electricity,standard_report_legacy.water_systems_natural_gas
diag Autogenerated 737,1fae0d3d-7242-4721-9f51-6236148dd5a4,2015-11-14T04:27:45Z,2015-11-14T04:33:38Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,530.1803655966485,0.0,122.09471948271043,256.45003345000436,0.0,0.0,610.3184669585352,0.0,172.13134261001701,109.17482056430465,196.8587845705134,72.48382368366079,5.177478936192904,2488.66,5520.96,0.0,413.7902160279728
diag Autogenerated 509,1fbca382-ad8d-4dac-9e24-9cb3e4470acb,2015-11-14T04:15:05Z,2015-11-14T04:16:50Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,105.44509784262357,0.0,68.44406470821582,208.48390795077574,0.0,3.9058583516057177,433.0097341313607,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1336.12,3329.52,0.0,0.0
diag Autogenerated 870,1fc5d463-0df6-4c40-a5c7-99a0473fe62c,2015-11-14T04:35:04Z,2015-11-14T04:53:03Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583
diag Autogenerated 279,1fc73ac0-0c34-4d02-8fa0-3c2ffd30e1a7,2015-11-14T04:09:07Z,2015-11-14T04:11:39Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,33.04249158776117,0.0,24.493309335628766,117.9278503795289,0.0,28.484231943031535,19.328585961342828,0.0,92.92589404491744,0.0,105.89639251897644,0.0,0.0,457.33,1408.11,35.23358635260975,0.0
diag Autogenerated 458,1fe94dba-2ef0-4f53-88eb-1dd4ee86393a,2015-11-14T04:13:46Z,2015-11-14T04:15:46Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,113.57939659719528,0.0,26.892009119481777,141.62659819789974,0.0,0.0,31.80920579427112,0.0,86.14684458083951,0.0,178.48377717426843,0.0,0.0,609.67,1811.3,0.0,25.571166395668683
diag Autogenerated 765,20a82eea-a26a-469e-b0fe-5d7b25a229ae,2015-11-14T04:28:58Z,2015-11-14T04:35:00Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,425.5986404931033,0.0,122.084142406232,298.28325234524635,0.0,0.0,641.1409492397285,0.0,172.14897107081438,109.17482056430465,199.03061094075161,57.720869188888074,4.700629071623554,2493.57,5368.37,0.0,463.68669289194014
diag Autogenerated 995,20cadb5c-09e5-4a2f-ae22-ff7da34fbb8f,2015-11-14T04:49:22Z,2015-11-14T04:57:34Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,72.97028626065226,0.0,66.36582780853901,110.92505419399554,0.0,39.74310654906296,100.58709107879567,0.0,116.71249231672058,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,912.45,2352.63,0.0,109.33907355459492
diag Autogenerated 242,2191dc51-9991-471f-b375-163b0a64911c,2015-11-14T04:08:42Z,2015-11-14T04:11:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-4A,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,39.96791611237186,0.0,24.336802566711008,114.993348462321,0.0,16.33539400579075,5.3016667970889735,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,440.43,1383.77,35.23358635260975,0.0
diag Autogenerated 586,21b31146-d1c7-409d-a78b-79d3ce5201bc,2015-11-14T04:16:37Z,2015-11-14T04:27:12Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,true,false,false,true,587.4173131890568,0.0,17.560228664761127,312.46529195590034,0.0,0.0,599.2017149857085,0.0,116.54757043691302,18.387096774193548,282.5995304205798,35.37923642302981,5.778889342588812,1987.2,4982.31,0.0,11.860963658636178
diag Autogenerated 873,21b7a691-0547-400a-a9e2-c738784888bd,2015-11-14T04:35:33Z,2015-11-14T04:49:28Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,213.45731132015814,0.0,66.43918257495466,66.62889317775378,0.0,1.532861670616863,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10117898815952892,0.0,926.92,2673.7,0.0,77.78640609704583
diag Autogenerated 212,21dcbd68-df62-49b7-912f-9528630c2fc6,2015-11-14T04:08:22Z,2015-11-14T04:11:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,57.32060411612802,0.0,24.29767587448157,134.22411769309022,0.0,1.5846310352922763,0.13694342280303623,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,457.05,1447.21,35.23358635260975,0.0
diag Autogenerated 963,2219703a-4303-4f4c-bf68-df6004752bad,2015-11-14T04:40:29Z,2015-11-14T04:55:41Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,90.1-2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,80.24772555830866,0.0,17.6693717467229,83.08255639461059,0.0,46.80960728465621,23.792713733091013,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,787.44,1873.34,0.0,160.9625539248716
diag Autogenerated 988,2231fcde-fb6c-433b-9807-80276481d7e9,2015-11-14T04:45:10Z,2015-11-14T04:58:08Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,87.06198983657065,0.0,66.36582780853901,113.51776576558346,0.0,26.157297913942212,92.21705928329864,0.0,205.27699012746024,47.920898267056884,247.02091116737788,0.1112968869754818,0.0,995.0,2631.48,0.0,109.34666197870689
diag Autogenerated 504,223486f1-ab0b-487d-929f-cf80abc0679d,2015-11-14T04:15:05Z,2015-11-14T04:17:03Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,95.03528786088867,0.0,27.022785626790007,163.88040052484973,0.0,0.0,33.561610992201366,0.0,86.14684458083951,0.0,187.08451213823952,0.0,0.0,618.29,1834.97,0.0,25.571166395668683
diag Autogenerated 975,22a44255-9373-4c8f-b2a5-81be0a929bdc,2015-11-14T04:41:51Z,2015-11-14T04:55:28Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,88.79468000880257,0.0,66.36582780853901,35.331702665307496,0.0,55.177961192799096,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.1112968869754818,0.0,856.1,2383.69,0.0,109.34666197870689
diag Autogenerated 489,22aaeb45-00a8-4034-a8a4-1069412169cb,2015-11-14T04:14:39Z,2015-11-14T04:16:25Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,134.46440481431918,0.0,68.50945296186994,195.94244089991676,0.0,1.150833264312399,109.55148017210189,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1026.45,3022.56,0.0,0.0
diag Autogenerated 145,238a78c9-f9f7-46a4-94bf-842a3dd1e9f3,2015-11-14T04:06:58Z,2015-11-14T04:08:54Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,180.41317786994287,0.0,85.10055559902965,360.5915955865091,0.0,0.0,7.805775099773065,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,1036.72,3219.58,0.0,22.791298223648173
diag Autogenerated 852,23ae96a6-ecc0-47f2-a3c5-c52efc728604,2015-11-14T04:33:44Z,2015-11-14T04:41:40Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,false,true,310.5676452519063,0.0,122.04888548463722,255.0168395871767,0.0,0.0,884.0153050296642,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.95423563434694,3.989320678448942,2734.91,5275.87,0.0,632.1495528100206
diag Autogenerated 624,23e6e129-f2c9-47b5-a5ae-699dffcaf032,2015-11-14T04:16:59Z,2015-11-14T04:26:40Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,377.5765618619845,0.0,17.55563495304206,373.4167006941609,0.0,0.0,703.7826663944467,0.0,116.54757043691302,18.387096774193548,283.9679461004492,23.170171498570845,5.3021641486320945,1932.94,4589.77,0.0,13.229889750918742
diag Autogenerated 43,23eb7637-c661-4442-b319-b97bda0c72bf,2015-11-14T04:01:42Z,2015-11-14T04:07:12Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,207.28749848429732,0.0,25.745239196595247,188.26748821494385,10.502135456664377,0.0,368.1465912782351,0.0,195.80184039987606,0.0,199.9851797960201,34.44200435025382,0.0,1294.7,3199.07,0.0,64.5240244488456
diag Autogenerated 683,2439ad3c-306a-42a6-b829-55a833c27eba,2015-11-14T04:18:03Z,2015-11-14T04:31:11Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,false,false,false,false,false,false,false,false,false,true,false,true,107.07533687219274,0.0,5.9611065741118825,97.2866476112699,0.0,0.0,177.55512454062884,0.0,91.91200489995917,28.3008370763577,106.14281339322173,4.0526745610453245,4.8851572070232745,715.66,1678.12,8.10483870967742,76.60218456512862
diag Autogenerated 526,24b6327e-b61e-47ca-9df8-2b5606a540a6,2015-11-14T04:15:12Z,2015-11-14T04:16:49Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-4A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,95.97687871350792,0.0,68.44406470821582,184.28153566493316,0.0,3.190946778320743,385.56837649684616,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1254.28,3169.18,0.0,0.0
diag Autogenerated 97,24b90fb0-f94e-499a-932b-6a4f28bac795,2015-11-14T04:01:42Z,2015-11-14T04:08:18Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,95.83354967086291,0.0,25.512158636919203,87.45532337666165,7.5046904315197,9.34367637215294,12.567690258917432,0.16418264407027017,173.87152497610933,0.0,93.45991768415469,22.566693936889315,0.0,542.77,1670.68,0.0,10.609426329002373
diag Autogenerated 580,24cf3a9e-59eb-46ae-9901-d7234835ea53,2015-11-14T04:16:08Z,2015-11-14T04:25:10Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,564.200694160882,0.0,17.560228664761127,295.57625561453654,0.0,0.0,557.8516741527154,0.0,116.54757043691302,18.387096774193548,245.03674969375254,33.994997958350346,5.777868517762352,1866.79,4687.13,0.0,11.860963658636178
diag Autogenerated 588,24d70ed8-1a41-4e22-bb58-f98b4919e81d,2015-11-14T04:16:37Z,2015-11-14T04:27:46Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,585.7594936708861,0.0,17.560228664761127,312.8690281747652,0.0,0.0,599.9152715394039,0.0,116.54757043691302,18.387096774193548,283.9679461004492,35.393527970600246,5.778889342588812,1988.04,4983.49,0.0,11.860963658636178
diag Autogenerated 850,24e172a6-2614-488d-88cb-2fc68543acbc,2015-11-14T04:33:44Z,2015-11-14T04:41:44Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,310.5676452519063,0.0,122.04888548463722,255.0168395871767,0.0,0.0,884.0153050296642,0.0,172.13134261001701,109.17482056430465,196.8587845705134,48.95423563434694,3.989320678448942,2734.91,5275.87,0.0,632.1495528100206
diag Autogenerated 569,257703cf-8fe6-4f2d-ae2c-8d16035b2d95,2015-11-14T04:16:05Z,2015-11-14T04:17:59Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,49.3768499426763,0.0,27.258183339944814,143.78876978539577,0.0,0.0,256.44401239761294,0.0,86.14684458083951,0.0,167.28494893177393,0.0,0.0,755.87,1806.39,0.0,25.571166395668683
diag Autogenerated 46,257e4b1d-5cf3-45eb-a638-24d7681cc760,2015-11-14T04:01:42Z,2015-11-14T04:07:28Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,215.9797726670529,0.0,25.745239196595247,201.1221439296295,10.927280702148332,0.0,416.315248193507,0.0,195.80184039987606,0.0,199.9851797960201,35.79827756295967,0.0,1366.2,3325.17,0.0,64.5247729439961
diag Autogenerated 283,25ef37cc-dbc6-452a-b9da-483a5affb453,2015-11-14T04:09:07Z,2015-11-14T04:11:38Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,32.00563424368104,0.0,24.493309335628766,110.21989201032945,0.0,25.491039987479457,16.491900774708505,0.0,92.92589404491744,0.0,105.89639251897644,0.0,0.0,442.73,1367.75,35.23358635260975,0.0
diag Autogenerated 450,2636dd64-235d-41ab-8665-51e2c73c14f2,2015-11-14T04:13:30Z,2015-11-14T04:14:51Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-2A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,244.03332185406217,0.0,68.53124904642131,190.32776951948352,0.0,0.9067171173370416,86.56532940422584,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1107.19,3326.14,0.0,0.0
diag Autogenerated 57,26473a8d-2cae-4e6c-8d09-d1cc2d847f8f,2015-11-14T04:01:42Z,2015-11-14T04:06:31Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,174.17033055042836,0.0,25.745239196595247,150.42881287172142,8.578502919879583,0.0,311.49374183204674,0.0,195.80184039987606,0.0,133.32345319734674,27.995964114148506,0.0,1092.06,2675.32,0.0,64.5232759536951
diag Autogenerated 333,265e29ed-9d46-4f5e-b8ad-861e68efd3be,2015-11-14T04:10:19Z,2015-11-14T04:13:41Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,119.07012779520653,0.0,56.206206507580006,150.30137349237987,0.0,0.0,8.076769452790842,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,736.12,2295.67,0.0,9.028158299864117
diag Autogenerated 29,2678ca7b-ce05-472b-b08c-6ed58393bbf1,2015-11-14T04:01:44Z,2015-11-14T04:07:45Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,true,false,false,false,false,false,false,false,true,153.36272717194694,0.0,24.54670855896753,89.84579460891554,17.592801783837412,7.72921370546195,0.38800428278145044,0.1417303166760452,173.87152497610933,0.0,102.504697447872,31.102788158081225,0.0,615.7,1929.97,0.0,9.194929703166201
diag Autogenerated 210,26e4aff8-b5ec-4a21-ad06-ac977b38c514,2015-11-14T04:08:07Z,2015-11-14T04:09:50Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,56.088113310900695,0.0,24.29767587448157,134.22411769309022,0.0,1.995461303701385,0.1565067689177557,0.0,92.92589404491744,0.0,111.35456608498318,0.0,0.0,456.26,1444.66,35.23358635260975,0.0
diag Autogenerated 606,276c800c-d3b0-4b7c-b132-21f4f2921950,2015-11-14T04:16:54Z,2015-11-14T04:31:06Z,completed,completed normal,SecondarySchool,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,true,false,false,false,false,false,false,true,198.9597795018375,0.0,5.922825643119641,106.26122907309106,0.0,0.0,69.4023070641078,0.0,123.86075949367088,28.3008370763577,115.81155573703552,5.911086157615353,5.7186606778276845,751.09,2028.12,8.10483870967742,70.60585953450388
diag Autogenerated 548,27c7f439-3f8e-45cd-b019-09ab8d9a7381,2015-11-14T04:15:37Z,2015-11-14T04:17:24Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,true,false,false,false,false,true,52.9819223274731,0.0,68.4484239251261,63.125820077681254,0.0,5.562360777509928,723.0851049917394,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1430.03,3022.72,0.0,0.0
diag Autogenerated 781,27e551a4-cd3a-4a45-8d4f-2256c1ecf467,2015-11-14T04:29:53Z,2015-11-14T04:35:31Z,completed,completed normal,LargeHotel,ASHRAE 169-2006-3B,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,280.5155267075588,0.0,104.67515594577132,179.19947396672978,0.0,0.0,188.97621832496128,0.0,151.2248695273545,157.768554175345,106.73416016690626,10.597349208349897,4.840775334962791,1375.56,3282.54,22.2374218728653,168.79339355803157
diag Autogenerated 948,27e84053-a49c-4a2b-abf6-a918b27d5fce,2015-11-14T04:39:38Z,2015-11-14T04:54:27Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-4A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,false,false,false,false,false,false,false,false,false,false,true,true,112.72604018323516,0.0,66.44677099906663,41.84510002807717,0.0,29.84780150706103,0.0,0.0,205.27699012746024,47.920898267056884,247.77216515446239,0.10876741227149359,0.0,851.5,2389.51,0.0,99.55506539956848
diag Autogenerated 403,28068dde-9109-4aa7-8a03-fd21d6806946,2015-11-14T04:11:56Z,2015-11-14T04:14:23Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,53.59691220126089,0.0,56.15602777092002,87.78669621190681,0.0,0.0,86.91960764242232,0.0,214.57029940648593,0.0,178.81293166258214,0.05419303559278149,0.0,688.47,1977.3,0.0,10.56964909005879
diag Autogenerated 255,281c178c-477a-4651-947f-eb69d4bf5d4b,2015-11-14T04:08:57Z,2015-11-14T04:11:37Z,completed,completed normal,SmallOffice,ASHRAE 169-2006-5A,DOE Ref Pre-1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,58.45527819078175,0.0,85.00273886845606,309.8442757649268,0.0,0.0,74.86892558103138,0.0,173.87902026762657,0.0,206.13897801079895,0.0,0.0,933.56,2747.82,0.0,25.334533218561702
diag Autogenerated 559,28a6fbb3-6995-43c2-b9f3-89f5b81bfaf3,2015-11-14T04:15:49Z,2015-11-14T04:18:30Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,DOE Ref 1980-2004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,64.87386605870122,0.0,68.4484239251261,181.38701563651108,0.0,4.542304020505757,577.9449779641586,0.0,87.48076495538342,0.0,429.34363270982004,0.0,0.0,1414.02,3274.34,0.0,0.0
diag Autogenerated 565,28c7a23f-38c7-4ced-9453-53644a798ae6,2015-11-14T04:16:05Z,2015-11-14T04:18:29Z,completed,completed normal,RetailStandalone,ASHRAE 169-2006-5A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,49.91739283955031,0.0,27.258183339944814,145.00063208645201,0.0,0.0,254.94444178047857,0.0,86.14684458083951,0.0,171.5526222869324,0.0,0.0,760.38,1823.83,0.0,25.571166395668683
diag Autogenerated 391,2966eb93-8e68-4339-b93d-018840776421,2015-11-14T04:11:55Z,2015-11-14T04:14:23Z,completed,completed normal,MediumOffice,ASHRAE 169-2006-4A,90.1-2010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,true,false,false,false,false,false,true,116.46284063835382,0.0,21.31592733316072,120.67986166725879,0.0,166.55326272181512,0.427522836343054,0.0,154.9017600693671,0.0,79.09172472346499,0.030107241995989718,0.0,674.59,2104.03,0.0,15.131899827184432
diag Autogenerated 897,2a046732-d8f6-4bf5-a127-ebf5019e02bd,2015-11-14T04:36:38Z,2015-11-14T04:53:11Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-2A,90.1-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,145.0381064618573,0.0,17.666687247824886,85.1549895438768,0.0,10.810477062299165,5.825362608688649,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,774.48,1923.57,0.0,135.11351403590248
diag Autogenerated 40,2a23ded9-5eca-4562-9e9d-4cd70073e358,2015-11-14T04:01:42Z,2015-11-14T04:07:28Z,completed,completed normal,LargeOffice,ASHRAE 169-2006-3B,DOE Ref Pre-1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,true,false,false,false,false,false,false,false,false,true,209.3780454396436,0.0,25.745239196595247,194.3879330605817,10.600188321379866,0.0,404.2801946686188,0.0,195.80184039987606,0.0,181.17549666395712,34.85517367332977,0.0,1320.75,3206.29,0.0,64.5247729439961
diag Autogenerated 926,2a319e75-e93d-448a-8f10-c3306901e32e,2015-11-14T04:39:00Z,2015-11-14T04:55:24Z,completed,completed normal,SmallHotel,ASHRAE 169-2006-3B,90.1-2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,105.3075227712619,0.0,17.68010974231495,95.77486718441702,0.0,10.32726726065679,5.089809910633032,0.0,158.59214139792596,113.12478356227635,103.08744218260497,0.06979697134834326,0.0,752.73,1838.38,0.0,143.6797500194626
